,date,open,close,high,low,volume,code
466,2009-02-06,14.6,15.167,15.359,14.595,452228.6,601318
467,2009-02-09,15.403,15.287,15.698,15.18,480839.2,601318
468,2009-02-10,15.122,15.305,15.537,15.006,244815.9,601318
469,2009-02-11,14.957,15.135,15.627,14.881,524477.12,601318
470,2009-02-12,15.269,15.086,15.43,14.689,308293.86,601318
471,2009-02-13,15.091,15.667,15.854,14.912,462439.28,601318
472,2009-02-16,15.761,16.042,16.386,15.761,423288.21,601318
473,2009-02-17,16.015,15.247,16.073,15.18,379747.07,601318
474,2009-02-18,14.792,14.408,15.002,14.274,399275.07,601318
475,2009-02-19,14.559,14.577,14.774,14.296,343069.02,601318
476,2009-02-20,14.586,14.751,14.827,14.376,234919.78,601318
477,2009-02-23,14.635,15.247,15.31,14.229,388041.31,601318
478,2009-02-24,14.917,14.408,15.024,14.198,492290.18,601318
479,2009-02-25,14.635,14.859,14.979,14.113,602421.62,601318
480,2009-02-26,14.725,14.381,15.229,14.243,473026.32,601318
481,2009-02-27,14.243,14.265,14.854,13.984,431959.28,601318
482,2009-03-02,14.256,13.966,14.256,13.595,306124.38,601318
483,2009-03-03,13.452,13.461,13.707,13.314,392258.61,601318
484,2009-03-04,13.595,14.81,14.81,13.595,516460.24,601318
485,2009-03-05,15.269,15.394,15.671,14.957,803734.97,601318
486,2009-03-06,14.957,15.171,15.47,14.93,426891.35,601318
487,2009-03-09,15.359,14.702,15.716,14.667,512191.1,601318
488,2009-03-10,14.51,15.412,15.537,14.225,355740.85,601318
489,2009-03-11,15.85,15.278,16.011,15.18,553975.94,601318
490,2009-03-12,15.234,16.055,16.073,14.872,527052.56,601318
491,2009-03-13,15.944,16.203,16.52,15.854,682774.04,601318
492,2009-03-16,16.14,16.386,16.448,15.716,377915.4,601318
493,2009-03-17,16.408,16.506,16.631,16.256,583655.1,601318
494,2009-03-18,16.564,16.323,16.653,16.278,428407.35,601318
495,2009-03-19,16.341,16.747,16.823,16.162,436334.46,601318
496,2009-03-20,16.698,16.225,16.743,16.073,347875.2,601318
497,2009-03-23,16.229,16.979,17.279,16.225,539951.18,601318
498,2009-03-24,17.636,17.247,17.729,17.1,455648.9,601318
499,2009-03-25,17.033,17.145,17.662,17.011,357641.38,601318
500,2009-03-26,17.167,17.529,17.725,17.033,328671.17,601318
501,2009-03-27,17.729,17.354,17.904,17.238,363169.19,601318
502,2009-03-30,17.279,16.747,17.314,16.676,392137.21,601318
503,2009-03-31,16.484,17.462,17.859,16.457,788234.61,601318
504,2009-04-01,17.39,17.314,17.77,17.185,537000.55,601318
505,2009-04-02,17.426,17.868,18.296,17.426,693878.9,601318
506,2009-04-03,18.198,17.944,18.238,17.819,424306.2,601318
507,2009-04-07,18.082,18.131,18.399,17.725,242347.76,601318
508,2009-04-08,17.872,17.332,18.131,17.287,314793.97,601318
509,2009-04-09,17.636,18.363,18.475,17.591,567171.59,601318
510,2009-04-10,18.564,18.922,19.136,18.43,458163.02,601318
511,2009-04-13,19.198,19.212,19.489,19.02,347834.32,601318
512,2009-04-14,18.975,19.047,19.198,18.913,370238.01,601318
513,2009-04-15,18.957,18.966,19.078,18.506,332536.61,601318
514,2009-04-16,19.02,18.832,19.194,18.689,204480.51,601318
515,2009-04-17,18.663,18.564,18.971,18.529,228823.08,601318
516,2009-04-20,18.421,18.756,18.917,18.314,272998.95,601318
517,2009-04-21,18.488,18.301,18.573,18.127,330335.95,601318
518,2009-04-22,18.439,17.783,18.707,17.636,418595.82,601318
519,2009-04-23,17.712,17.921,18.015,17.68,220560.57,601318
520,2009-04-24,18.122,17.654,18.198,17.591,181539.45,601318
521,2009-04-27,17.685,17.399,17.837,16.997,292738.82,601318
522,2009-04-28,16.975,16.81,17.256,16.689,477167.06,601318
523,2009-04-29,16.814,17.524,17.68,16.814,337576.01,601318
524,2009-04-30,17.631,17.725,17.904,17.39,324591.3,601318
525,2009-05-04,17.761,18.279,18.319,17.68,282169.83,601318
526,2009-05-05,18.355,18.265,18.761,18.171,255942.16,601318
527,2009-05-06,18.216,18.176,18.247,17.761,300808.31,601318
528,2009-05-07,18.314,18.346,18.756,18.082,331509.4,601318
529,2009-05-08,18.238,18.368,18.6,18.046,289227.39,601318
530,2009-05-11,18.573,18.234,19.033,18.207,492632.57,601318
531,2009-05-12,18.171,18.426,18.439,17.993,208971.88,601318
532,2009-05-13,18.439,18.533,18.716,18.091,363230.62,601318
533,2009-05-14,18.238,18.024,18.377,17.984,295524.29,601318
534,2009-05-15,18.042,17.863,18.229,17.725,242786.72,601318
535,2009-05-18,17.747,17.971,17.993,17.685,177092.27,601318
536,2009-05-19,18.256,18.35,18.551,18.082,297740.81,601318
537,2009-05-20,18.39,18.118,18.529,18.082,172127.01,601318
538,2009-05-21,17.948,17.596,17.971,17.493,306373.97,601318
539,2009-05-22,17.537,17.609,17.703,17.354,261018.02,601318
540,2009-05-25,17.234,17.515,17.609,17.122,226425.29,601318
541,2009-05-26,17.564,17.18,17.596,17.145,196096.07,601318
542,2009-05-27,17.328,17.685,17.823,17.328,251496.34,601318
543,2009-06-01,18.171,19.453,19.453,18.136,1027763.41,601318
544,2009-06-02,19.596,19.457,19.89,19.422,594095.61,601318
545,2009-06-04,20.02,20.136,20.605,19.873,792797.0,601318
546,2009-06-05,20.315,20.136,20.359,19.944,257118.71,601318
547,2009-06-15,21.074,20.596,21.207,20.073,883189.64,601318
548,2009-06-16,20.158,19.578,20.306,19.511,575257.21,601318
549,2009-06-17,19.556,19.649,19.832,19.189,347764.62,601318
550,2009-06-18,19.667,19.886,20.225,19.556,357301.77,601318
551,2009-06-19,19.904,20.172,20.605,19.511,391400.44,601318
552,2009-06-22,20.538,20.859,21.315,20.341,478646.71,601318
553,2009-06-23,20.359,20.471,20.984,20.261,411702.32,601318
554,2009-06-24,20.587,20.431,20.761,20.091,307106.04,601318
555,2009-06-25,20.368,21.002,21.279,20.368,394932.4,601318
556,2009-06-26,21.007,20.949,21.221,20.761,220306.05,601318
557,2009-06-29,20.94,21.507,21.81,20.94,325047.54,601318
558,2009-06-30,21.524,22.083,22.779,21.524,420386.91,601318
559,2009-07-01,22.056,23.337,23.708,22.011,307836.34,601318
560,2009-07-02,23.449,24.547,24.601,23.449,512903.07,601318
561,2009-07-03,24.31,24.788,24.936,24.176,363958.6,601318
562,2009-07-06,24.735,25.002,25.708,24.694,365972.36,601318
563,2009-07-07,24.779,24.373,25.002,24.203,268437.64,601318
564,2009-07-08,23.931,24.02,24.4,23.217,330354.78,601318
565,2009-07-09,23.989,25.11,25.136,23.699,425651.7,601318
566,2009-07-10,25.123,24.918,25.27,24.511,264345.86,601318
567,2009-07-13,24.569,24.413,25.226,24.377,175185.27,601318
568,2009-07-14,24.65,26.596,26.788,24.65,441717.2,601318
569,2009-07-15,26.788,26.94,27.681,26.784,334707.92,601318
570,2009-07-16,27.262,26.829,27.57,26.73,205662.56,601318
571,2009-07-17,26.824,26.744,27.672,26.61,216227.73,601318
572,2009-07-20,27.123,27.146,27.525,26.458,193183.55,601318
573,2009-07-21,27.793,27.646,28.806,27.458,316943.69,601318
574,2009-07-22,27.632,27.708,28.128,27.047,327139.85,601318
575,2009-07-23,27.86,27.713,27.905,27.146,251648.59,601318
576,2009-07-24,27.905,27.677,28.262,27.266,217491.25,601318
577,2009-07-27,27.887,28.552,28.619,27.324,323703.24,601318
578,2009-07-28,28.485,27.887,28.552,27.547,243628.89,601318
579,2009-07-29,27.86,26.4,28.329,25.141,354682.96,601318
580,2009-07-30,26.788,26.628,27.659,25.895,382200.52,601318
581,2009-07-31,27.012,27.253,27.436,26.721,267901.31,601318
582,2009-08-03,27.391,28.034,28.083,26.913,310476.03,601318
583,2009-08-04,28.177,27.15,28.213,26.833,290880.62,601318
584,2009-08-05,27.056,26.078,27.056,26.029,403283.91,601318
585,2009-08-06,26.096,25.333,26.096,24.627,465482.98,601318
586,2009-08-10,25.092,24.833,25.261,24.328,368164.86,601318
587,2009-08-11,24.837,24.766,24.989,24.489,237598.66,601318
588,2009-08-12,24.815,23.766,24.913,23.641,399301.7,601318
589,2009-08-13,23.757,24.029,24.123,23.516,421402.7,601318
590,2009-08-14,23.886,23.493,24.243,23.172,310006.61,601318
591,2009-08-17,23.101,22.574,23.971,22.453,544930.62,601318
592,2009-08-18,22.458,22.364,22.806,21.431,532897.53,601318
593,2009-08-19,22.324,21.801,22.614,21.435,357717.85,601318
594,2009-08-20,21.877,23.136,23.44,21.569,508151.97,601318
595,2009-08-21,23.127,22.989,23.404,22.592,386700.61,601318
596,2009-08-24,23.275,23.065,23.395,22.547,316449.12,601318
597,2009-08-25,22.989,21.797,22.989,21.368,476451.6,601318
598,2009-08-26,21.743,22.158,22.413,21.431,325364.29,601318
599,2009-08-27,21.953,21.699,22.27,21.431,286533.18,601318
600,2009-08-28,21.766,20.703,21.944,20.547,535266.02,601318
601,2009-08-31,20.448,19.328,20.475,19.149,493670.41,601318
602,2009-09-01,19.369,20.126,20.632,19.27,479304.92,601318
603,2009-09-02,19.803,20.659,20.807,19.714,355585.68,601318
604,2009-09-03,20.655,21.941,22.129,20.386,549877.86,601318
605,2009-09-04,21.864,22.039,22.402,21.73,286980.22,601318
606,2009-09-07,22.402,22.487,23.159,22.268,448727.36,601318
607,2009-09-08,22.357,22.819,22.832,21.864,244237.45,601318
608,2009-09-09,22.94,22.828,23.312,22.536,234115.71,601318
609,2009-09-10,22.698,22.693,23.074,22.559,176604.61,601318
610,2009-09-11,22.716,23.589,23.782,22.716,300023.26,601318
611,2009-09-14,23.589,23.728,23.881,23.433,209271.76,601318
612,2009-09-15,23.746,23.5,23.836,23.217,230440.78,601318
613,2009-09-16,23.307,22.931,23.468,22.716,267293.28,601318
614,2009-09-17,23.119,23.849,23.997,23.119,280026.54,601318
615,2009-09-18,23.746,22.828,23.881,22.666,289957.43,601318
616,2009-09-21,22.626,23.168,23.365,22.321,272106.63,601318
617,2009-09-22,23.052,22.702,23.782,22.572,266441.33,601318
618,2009-09-23,22.931,22.312,23.097,22.214,255004.91,601318
619,2009-09-24,22.111,22.774,23.097,21.676,351408.91,601318
620,2009-09-25,22.407,23.088,23.433,22.402,281409.72,601318
621,2009-09-28,23.128,22.124,23.298,21.945,232883.74,601318
622,2009-09-29,22.088,22.478,22.622,21.967,189575.06,601318
623,2009-09-30,22.608,22.716,22.985,22.402,181838.45,601318
624,2009-10-09,23.442,23.885,23.925,23.235,305881.61,601318
625,2009-10-12,23.903,23.84,24.454,23.836,293742.42,601318
626,2009-10-13,23.836,24.373,24.418,23.715,233119.07,601318
627,2009-10-14,24.463,24.763,25.292,24.297,353340.96,601318
628,2009-10-15,25.27,25.184,25.579,24.978,228094.88,601318
629,2009-10-16,25.247,25.108,25.606,24.665,191038.01,601318
630,2009-10-19,25.041,25.91,25.942,24.956,259032.86,601318
631,2009-10-20,25.942,26.381,26.434,25.942,237314.64,601318
632,2009-10-21,26.381,25.986,26.658,25.951,221519.45,601318
633,2009-10-22,25.874,25.673,26.233,25.597,186950.9,601318
634,2009-10-23,25.767,26.21,26.506,25.767,203408.67,601318
635,2009-10-26,26.434,26.596,26.882,26.322,240652.17,601318
636,2009-10-27,26.3,26.421,26.936,25.955,247588.38,601318
637,2009-10-28,26.345,25.834,26.52,25.449,263132.0,601318
638,2009-10-29,25.225,24.893,25.574,24.665,296885.19,601318
639,2009-10-30,25.583,25.072,25.762,25.037,211732.88,601318
640,2009-11-02,24.508,26.753,27.039,24.454,358420.43,601318
641,2009-11-03,26.753,27.214,27.519,26.573,327985.46,601318
642,2009-11-04,27.106,27.106,27.42,26.681,184939.54,601318
643,2009-11-05,27.102,26.869,27.227,26.524,186030.96,601318
644,2009-11-06,27.236,26.887,27.38,26.869,156202.98,601318
645,2009-11-09,26.95,27.451,27.465,26.614,212367.01,601318
646,2009-11-10,27.555,27.339,28.213,27.286,228488.39,601318
647,2009-11-11,27.411,27.465,27.743,27.241,198954.29,601318
648,2009-11-12,27.684,27.254,27.913,27.012,169557.94,601318
649,2009-11-13,27.196,27.12,27.259,26.744,248351.14,601318
650,2009-11-16,27.326,27.787,27.864,27.277,247520.33,601318
651,2009-11-17,28.043,27.756,28.213,27.599,161135.76,601318
652,2009-11-18,27.904,27.492,27.904,27.42,185360.02,601318
653,2009-11-19,27.514,27.111,27.684,26.927,301822.62,601318
654,2009-11-20,27.098,26.703,27.098,26.39,580336.91,601318
655,2009-11-23,26.726,26.493,26.726,26.188,859730.05,601318
656,2009-11-24,26.685,26.376,27.062,26.157,718960.81,601318
657,2009-11-25,26.394,27.075,27.115,26.215,431937.27,601318
658,2009-11-26,27.057,25.933,27.33,25.798,592215.59,601318
659,2009-11-27,25.753,24.808,25.753,24.772,563362.46,601318
660,2009-11-30,25.081,25.458,25.516,24.772,379356.81,601318
661,2009-12-01,25.305,25.579,25.785,25.001,387719.17,601318
662,2009-12-02,25.762,25.865,26.071,25.74,310559.82,601318
663,2009-12-03,25.807,25.476,25.807,25.252,287062.63,601318
664,2009-12-04,25.355,26.847,27.147,25.095,840689.41,601318
665,2009-12-07,26.658,26.766,26.932,26.39,386709.73,601318
666,2009-12-08,26.842,26.089,26.941,25.933,333352.0,601318
667,2009-12-09,25.807,25.516,25.807,25.471,284225.55,601318
668,2009-12-10,25.785,25.574,25.843,25.283,230761.68,601318
669,2009-12-11,25.583,25.552,26.067,25.494,196740.32,601318
670,2009-12-14,25.449,25.677,25.942,24.866,306475.17,601318
671,2009-12-15,25.534,25.198,25.579,25.09,238037.79,601318
672,2009-12-16,25.18,25.126,25.494,25.086,175852.31,601318
673,2009-12-17,25.14,24.441,25.292,24.373,306015.15,601318
674,2009-12-21,23.567,23.513,23.858,23.209,542788.18,601318
675,2009-12-22,23.603,22.81,23.701,22.716,359828.98,601318
676,2009-12-23,22.864,22.823,23.074,22.523,347888.13,601318
677,2009-12-24,22.76,23.424,23.473,22.626,460332.28,601318
678,2009-12-25,23.298,23.253,23.558,23.2,258402.17,601318
679,2009-12-28,23.217,23.468,23.769,23.217,426394.75,601318
680,2009-12-29,23.562,23.45,23.634,23.204,291442.75,601318
681,2009-12-30,23.513,24.45,24.66,23.5,718059.88,601318
682,2009-12-31,24.503,24.683,24.907,24.373,404738.09,601318
683,2010-01-04,24.862,24.145,24.907,24.118,293640.12,601318
684,2010-01-05,24.208,24.45,24.732,23.661,360157.62,601318
685,2010-01-06,24.373,23.93,24.597,23.881,332046.02,601318
686,2010-01-07,23.925,23.486,24.109,23.24,365418.19,601318
687,2010-01-08,23.486,23.347,23.486,22.985,323021.82,601318
688,2010-01-11,24.418,23.464,24.597,23.276,501400.45,601318
689,2010-01-12,23.298,23.683,23.746,22.899,378249.95,601318
690,2010-01-13,23.164,22.545,23.298,22.523,584784.57,601318
691,2010-01-14,22.76,22.841,23.074,22.357,369263.84,601318
692,2010-01-15,22.85,22.886,23.007,22.447,258192.86,601318
693,2010-01-18,22.747,22.55,22.747,22.375,417561.26,601318
694,2010-01-19,22.523,22.662,22.985,22.519,340863.44,601318
695,2010-01-20,22.716,21.936,22.774,21.9,395865.83,601318
696,2010-01-21,21.999,22.371,22.581,21.914,307936.57,601318
697,2010-01-22,21.954,22.389,22.693,21.73,437983.22,601318
698,2010-01-25,22.133,22.29,22.707,22.053,225152.2,601318
699,2010-01-26,22.303,21.793,22.398,21.73,229192.41,601318
700,2010-01-27,21.869,21.331,21.95,21.282,241378.78,601318
701,2010-01-28,21.358,20.964,21.385,20.807,310264.83,601318
702,2010-01-29,20.924,20.82,21.277,20.61,308661.75,601318
703,2010-02-01,21.04,21.439,21.497,20.865,533189.36,601318
704,2010-02-02,21.506,21.26,22.147,21.215,379894.79,601318
705,2010-02-03,21.394,22.326,22.335,21.237,548633.58,601318
706,2010-02-04,22.044,22.088,22.317,21.891,266131.81,601318
707,2010-02-05,21.622,21.537,21.797,21.506,238614.29,601318
708,2010-02-08,21.519,21.546,21.815,21.331,175710.05,601318
709,2010-02-09,21.613,21.833,21.999,21.506,185027.01,601318
710,2010-02-10,22.044,22.411,22.447,22.044,316774.55,601318
711,2010-02-11,22.393,22.357,22.604,22.277,170187.56,601318
712,2010-02-12,22.492,22.438,22.577,22.344,156503.7,601318
713,2010-02-22,22.398,21.99,22.398,21.976,191121.9,601318
714,2010-02-23,21.457,20.036,21.457,19.79,1633908.1,601318
715,2010-02-24,19.803,19.987,20.063,19.714,672238.86,601318
716,2010-02-25,20.095,20.26,20.417,20.041,614586.59,601318
717,2010-02-26,20.184,20.171,20.413,20.086,487191.6,601318
718,2010-03-01,20.601,20.924,21.004,20.301,567013.76,601318
719,2010-03-02,20.924,20.87,21.049,20.749,335992.79,601318
720,2010-03-03,20.892,20.798,20.968,20.583,260003.87,601318
721,2010-03-04,20.816,20.189,20.91,20.166,316422.61,601318
722,2010-03-05,20.296,20.381,20.475,20.207,249153.48,601318
723,2010-03-08,20.431,20.682,20.762,20.35,226995.56,601318
724,2010-03-09,20.695,21.08,21.372,20.475,419128.42,601318
725,2010-03-10,21.085,21.165,21.394,20.991,307931.02,601318
726,2010-03-11,21.17,21.058,21.376,20.847,218580.44,601318
727,2010-03-12,21.049,20.901,21.224,20.883,206614.8,601318
728,2010-03-15,20.879,20.435,20.892,20.278,264180.67,601318
729,2010-03-16,20.431,20.458,20.601,20.171,185284.21,601318
730,2010-03-17,20.547,21.649,21.726,20.525,542471.72,601318
731,2010-03-18,21.506,21.506,21.811,21.461,342503.71,601318
732,2010-03-19,21.528,21.712,21.73,21.327,246530.96,601318
733,2010-03-22,21.694,21.681,21.864,21.555,229700.86,601318
734,2010-03-23,21.748,21.358,21.797,21.282,186492.27,601318
735,2010-03-24,21.466,21.448,21.73,21.358,174730.94,601318
736,2010-03-25,21.443,21.148,21.443,21.058,157148.78,601318
737,2010-03-26,21.116,21.613,21.86,21.103,285246.67,601318
738,2010-03-29,21.82,22.51,22.707,21.779,534401.36,601318
739,2010-03-30,22.514,22.778,22.85,22.451,340008.13,601318
740,2010-03-31,22.693,22.581,22.805,22.478,203797.91,601318
741,2010-04-01,22.581,22.971,23.119,22.581,239154.25,601318
742,2010-04-02,23.029,23.079,23.235,22.85,176385.06,601318
743,2010-04-06,23.298,22.819,23.356,22.675,202924.31,601318
744,2010-04-07,22.702,22.774,23.016,22.541,163406.51,601318
745,2010-04-08,22.747,22.259,22.747,22.174,245340.44,601318
746,2010-04-09,22.38,22.716,22.769,22.272,215742.61,601318
747,2010-04-12,22.716,22.366,22.832,22.003,308654.49,601318
748,2010-04-13,22.415,23.249,23.388,22.415,603602.78,601318
749,2010-04-14,23.303,23.397,23.45,23.074,296440.63,601318
750,2010-04-15,23.298,23.536,23.692,23.101,304848.8,601318
751,2010-04-16,23.388,22.89,23.455,22.85,242501.28,601318
752,2010-04-19,22.626,22.048,23.119,22.026,500767.05,601318
753,2010-04-20,22.312,22.68,22.823,21.999,423726.03,601318
754,2010-04-21,22.716,23.307,23.459,22.626,454960.56,601318
755,2010-04-22,23.164,23.195,23.679,22.985,432916.08,601318
756,2010-04-23,23.321,23.195,23.724,22.895,355425.19,601318
757,2010-04-26,23.191,22.711,23.338,22.707,226695.44,601318
758,2010-04-27,22.577,22.241,22.577,21.734,385288.33,601318
759,2010-04-28,21.909,21.95,22.281,21.82,194854.14,601318
760,2010-04-29,22.178,21.712,22.344,21.685,183823.5,601318
761,2010-04-30,21.734,22.133,22.2,21.372,302174.41,601318
762,2010-05-04,21.775,22.088,22.447,21.699,217696.37,601318
763,2010-05-05,21.981,21.851,22.259,21.237,334527.71,601318
764,2010-05-06,21.77,20.717,21.77,20.614,383597.64,601318
765,2010-05-07,20.122,20.758,21.461,20.122,377703.23,601318
766,2010-05-10,21.103,21.6,21.779,20.856,363700.84,601318
767,2010-05-11,22.111,20.977,22.124,20.834,354351.05,601318
768,2010-05-12,20.829,21.779,21.976,20.722,634879.18,601318
769,2010-05-13,21.95,22.124,22.25,21.596,526301.53,601318
770,2010-05-14,21.685,21.64,21.923,21.551,354074.58,601318
771,2010-05-17,21.318,20.395,21.318,20.337,384397.08,601318
772,2010-05-18,20.556,20.919,21.215,20.256,327975.78,601318
773,2010-05-19,20.646,20.749,21.089,20.355,236879.39,601318
774,2010-05-20,20.61,20.13,20.924,20.072,307979.03,601318
775,2010-05-21,19.705,20.242,20.399,19.521,261199.78,601318
776,2010-05-24,20.637,21.009,21.215,20.502,299525.79,601318
777,2010-05-25,20.812,20.274,20.861,20.251,263593.09,601318
778,2010-05-26,20.52,20.35,20.722,20.072,180371.41,601318
779,2010-05-27,20.323,20.655,20.744,19.983,245303.79,601318
780,2010-05-28,20.901,20.592,20.959,20.431,194391.45,601318
781,2010-05-31,20.489,20.323,20.708,20.256,196678.19,601318
782,2010-06-01,20.251,20.574,20.789,20.072,304059.46,601318
783,2010-06-02,20.52,20.386,20.52,20.072,206833.48,601318
784,2010-06-03,20.52,20.444,20.744,20.278,193616.35,601318
785,2010-06-04,20.305,20.408,20.471,20.207,109497.41,601318
786,2010-06-07,20.162,19.956,20.305,19.741,198753.13,601318
787,2010-06-08,19.96,19.839,20.099,19.584,166342.51,601318
788,2010-06-09,19.938,20.462,20.632,19.535,397462.23,601318
789,2010-06-10,20.153,20.063,20.296,20.027,167986.6,601318
790,2010-06-11,20.292,20.301,20.601,20.162,181728.3,601318
791,2010-06-17,20.462,20.18,20.561,20.099,169457.56,601318
792,2010-06-18,20.184,20.13,20.489,20.072,229986.13,601318
793,2010-06-21,20.319,21.067,21.282,20.301,629141.97,601318
794,2010-06-22,21.071,21.107,21.192,20.991,207679.84,601318
795,2010-06-23,21.0,20.95,21.224,20.677,211820.52,601318
796,2010-06-24,20.901,21.143,21.394,20.901,193651.72,601318
797,2010-06-25,21.013,21.286,21.47,20.856,180985.99,601318
798,2010-06-28,21.277,20.973,21.488,20.928,203536.06,601318
799,2010-09-02,21.647,21.922,22.265,21.376,923829.0,601318
800,2010-09-03,22.007,22.039,22.143,21.669,395027.0,601318
801,2010-09-06,22.328,23.027,23.135,22.278,447383.0,601318
802,2010-09-07,23.045,22.905,23.054,22.54,285789.0,601318
803,2010-09-08,22.797,22.508,22.797,22.35,267240.0,601318
804,2010-09-09,22.614,21.936,22.628,21.818,229864.0,601318
805,2010-09-10,22.008,22.194,22.325,21.931,173260.0,601318
806,2010-09-13,22.216,22.447,22.845,22.212,221649.0,601318
807,2010-09-14,22.542,22.673,22.958,22.542,228821.0,601318
808,2010-09-15,22.664,22.302,23.026,22.298,239358.0,601318
809,2010-09-16,22.302,22.135,22.528,21.899,180357.0,601318
810,2010-09-17,22.257,22.058,22.298,21.913,133499.0,601318
811,2010-09-20,22.166,22.61,22.981,21.918,282732.0,601318
812,2010-09-21,22.831,22.727,22.967,22.583,167102.0,601318
813,2010-09-27,22.718,23.302,23.333,22.664,285604.0,601318
814,2010-09-28,23.225,23.076,23.41,22.935,176372.0,601318
815,2010-09-29,23.048,23.107,23.406,22.981,156960.0,601318
816,2010-09-30,22.981,23.926,24.202,22.904,381395.0,601318
817,2010-10-08,23.75,24.953,25.111,23.75,456474.0,601318
818,2010-10-11,25.197,26.328,26.903,25.197,700043.0,601318
819,2010-10-12,26.183,26.468,26.6,26.039,349516.0,601318
820,2010-10-13,26.441,26.826,26.939,26.328,387057.0,601318
821,2010-10-14,28.047,27.504,28.545,27.459,702542.0,601318
822,2010-10-15,27.369,28.364,28.5,27.287,603689.0,601318
823,2010-10-18,28.364,27.364,29.042,27.142,597217.0,601318
824,2010-10-19,27.301,28.332,28.445,27.283,341665.0,601318
825,2010-10-20,28.332,30.3,30.4,28.319,935111.0,601318
826,2010-10-21,30.305,29.707,30.305,29.436,404072.0,601318
827,2010-10-22,29.54,29.4,30.083,29.137,309749.0,601318
828,2010-10-25,29.391,30.232,30.4,28.726,389993.0,601318
829,2010-10-26,30.128,28.961,30.128,28.726,549491.0,601318
830,2010-10-27,28.5,27.722,28.852,27.59,600165.0,601318
831,2010-10-28,27.278,27.509,27.767,27.142,441111.0,601318
832,2010-10-29,27.509,27.106,27.595,26.93,361930.0,601318
833,2010-11-02,28.074,27.364,28.097,27.26,530352.0,601318
834,2010-11-03,27.278,27.342,27.866,26.622,417023.0,601318
835,2010-11-04,27.405,27.798,28.174,27.346,325291.0,601318
836,2010-11-05,28.273,28.269,28.545,28.011,317454.0,601318
837,2010-11-08,28.273,27.884,28.296,27.627,315756.0,601318
838,2010-11-09,27.893,27.215,27.893,27.142,336815.0,601318
839,2010-11-10,27.12,27.595,27.617,26.731,340583.0,601318
840,2010-11-11,27.767,28.269,28.843,27.432,546121.0,601318
841,2010-11-12,28.187,27.477,29.042,27.201,604492.0,601318
842,2010-11-15,27.188,26.885,27.45,26.238,425999.0,601318
843,2010-11-16,26.781,25.627,26.781,25.242,412861.0,601318
844,2010-11-17,25.138,25.745,26.351,25.025,498823.0,601318
845,2010-11-18,26.174,26.079,26.26,25.478,308265.0,601318
846,2010-11-19,26.306,26.107,26.342,25.116,366334.0,601318
847,2010-11-22,26.016,26.405,26.916,25.966,353701.0,601318
848,2010-11-23,26.061,25.451,26.147,25.252,307731.0,601318
849,2010-11-24,25.532,26.369,26.55,25.532,339886.0,601318
850,2010-11-25,26.337,26.459,26.69,25.948,245211.0,601318
851,2010-11-26,26.287,25.862,26.324,25.708,213082.0,601318
852,2010-11-29,25.79,26.125,26.328,25.785,178628.0,601318
853,2010-11-30,26.012,25.645,26.278,25.197,259619.0,601318
854,2010-12-01,25.514,25.333,25.645,25.242,141752.0,601318
855,2010-12-02,26.012,25.745,26.26,25.736,222668.0,601318
856,2010-12-03,25.989,26.518,26.6,25.921,336934.0,601318
857,2010-12-06,26.459,27.038,27.342,26.392,341577.0,601318
858,2010-12-07,26.889,27.314,27.532,26.636,246123.0,601318
859,2010-12-08,27.228,26.785,27.427,26.749,182897.0,601318
860,2010-12-09,26.645,26.767,27.301,26.514,180810.0,601318
861,2010-12-10,26.645,27.55,27.631,26.6,331827.0,601318
862,2010-12-13,27.595,27.812,27.821,27.265,390679.0,601318
863,2010-12-14,27.595,27.572,28.115,27.509,230333.0,601318
864,2010-12-15,27.568,26.903,27.685,26.867,248198.0,601318
865,2010-12-16,26.83,26.134,27.038,26.079,343371.0,601318
866,2010-12-17,26.229,26.021,26.242,25.812,258785.0,601318
867,2010-12-20,26.161,25.428,26.22,25.107,304220.0,601318
868,2010-12-21,25.555,26.5,26.536,25.451,327823.0,601318
869,2010-12-22,26.464,25.917,26.55,25.745,204956.0,601318
870,2010-12-23,25.921,25.754,26.306,25.659,164977.0,601318
871,2010-12-24,25.632,25.781,26.102,25.428,186128.0,601318
872,2010-12-27,26.509,25.229,26.681,25.107,310757.0,601318
873,2010-12-28,25.197,24.93,25.591,24.881,219886.0,601318
874,2010-12-29,25.021,25.12,25.138,24.79,127281.0,601318
875,2010-12-30,25.125,24.976,25.288,24.817,181219.0,601318
876,2010-12-31,25.102,25.405,25.55,25.007,164760.0,601318
877,2011-01-04,25.717,25.745,26.057,25.559,245626.0,601318
878,2011-01-05,25.6,24.817,25.695,24.79,427554.0,601318
879,2011-01-06,24.853,23.79,24.853,23.275,947078.0,601318
880,2011-01-07,23.962,23.98,24.541,23.433,659013.0,601318
881,2011-01-10,23.931,23.537,24.383,23.478,282919.0,601318
882,2011-01-11,23.451,23.578,23.772,23.388,258047.0,601318
883,2011-01-12,23.646,23.971,24.066,23.523,225559.0,601318
884,2011-01-13,24.075,23.967,24.175,23.772,195120.0,601318
885,2011-01-14,23.845,23.514,23.94,23.433,154439.0,601318
886,2011-01-17,23.41,22.551,23.51,22.528,308565.0,601318
887,2011-01-18,22.555,22.619,22.868,22.415,180540.0,601318
888,2011-01-19,22.619,22.926,22.972,22.533,178341.0,601318
